tweet_id,entity,tag,Date
395,SensualGemss,PERSON,11/12/2020
395,realDonaldTrump,PERSON,11/12/2020
395,ChanelRion,PERSON,11/12/2020
395,OANN,PERSON,11/12/2020
396,DavidBegnaud,PERSON,11/12/2020
396,Dominion,FAC,11/12/2020
398,ericmetaxas,PERSON,11/12/2020
398,Dominion,ORG,11/12/2020
398,George Soros,PERSON,11/12/2020
398,Mark Malloch-Brown,PERSON,11/12/2020
399,canalCCore2,PERSON,11/12/2020
399,Caio,PERSON,11/12/2020
403,realDonaldTrump,PERSON,11/12/2020
403,ChanelRion,PERSON,11/12/2020
403,OANN,ORG,11/12/2020
404,The Charlie Kirk Show,WORK_OF_ART,11/12/2020
404,"November, 12 2020",DATE,11/12/2020
404,Dominion,PRODUCT,11/12/2020
404,Princeton,ORG,11/12/2020
404,2016,DATE,11/12/2020
404,Texas,ORG,11/12/2020
405,jasonboshi,PERSON,11/12/2020
407,OratorBlog,PERSON,11/12/2020
407,Soros,PERSON,11/12/2020
407,Clinton,PERSON,11/12/2020
407,Feinstein,PERSON,11/12/2020
408,BrianMorans,PERSON,11/12/2020
408,realDonaldTrump,PERSON,11/12/2020
408,ChanelRion,PERSON,11/12/2020
408,OANN,ORG,11/12/2020
408,78 million,CARDINAL,11/12/2020
408,8 million,CARDINAL,11/12/2020
408,trump,PERSON,11/12/2020
408,trump,PERSON,11/12/2020
408,81 million,CARDINAL,11/12/2020
408,70 million,CARDINAL,11/12/2020
408,Dominion,LOC,11/12/2020
408,at least 30,CARDINAL,11/12/2020
409,Dominion,ORG,11/12/2020
410,Trump2020,PERSON,11/12/2020
410,realDonaldTrump,PERSON,11/12/2020
411,realDonaldTrump,PERSON,11/12/2020
412,ResisterChic,PERSON,11/12/2020
412,realDonaldTrump,PERSON,11/12/2020
412,ChanelRion,PERSON,11/12/2020
412,OANN,ORG,11/12/2020
413,MAGARoseTaylor,PERSON,11/12/2020
413,realDonaldTrump,PERSON,11/12/2020
413,ChanelRion,PERSON,11/12/2020
413,OANN,PERSON,11/12/2020
413,Rose,PERSON,11/12/2020
414,LisaBeast2,PERSON,11/12/2020
414,realDonaldTrump,PERSON,11/12/2020
414,ChanelRion,PERSON,11/12/2020
414,OANN,ORG,11/12/2020
414,OANN,ORG,11/12/2020
414,Dominion,PRODUCT,11/12/2020
415,Dominion Voting Software,PRODUCT,11/12/2020
415,100%,PERCENT,11/12/2020
416,ThomasS4217,PERSON,11/12/2020
416,realDonaldTrump,PERSON,11/12/2020
416,ChanelRion,PERSON,11/12/2020
416,OANN,PERSON,11/12/2020
416,Fancy Bear,PERSON,11/12/2020
416,Barr    Bill Barr,PERSON,11/12/2020
416,Kirkland and Ellis,ORG,11/12/2020
416,Staple Street Capitol,ORG,11/12/2020
416,Dominion Voting Systems,ORG,11/12/2020
416,2nd,ORDINAL,11/12/2020
417,HowleyReporter,PERSON,11/12/2020
418,UnrollHelper,PERSON,11/12/2020
418,dianamee,PERSON,11/12/2020
418,Baba9773,PERSON,11/12/2020
418,1,CARDINAL,11/12/2020
418,the past week,DATE,11/12/2020
418,Dominion,ORG,11/12/2020
419,realDonaldTrump,PERSON,11/12/2020
419,ChanelRion,PERSON,11/12/2020
419,OANN,ORG,11/12/2020
419,Dominion,ORG,11/12/2020
420,Trump,PERSON,11/12/2020
421,Maricopa County,GPE,11/12/2020
421,AZ,GPE,11/12/2020
421,GOP,ORG,11/12/2020
422,flaviogordon,PERSON,11/12/2020
422,realDonaldTrump,PERSON,11/12/2020
422,ChanelRion,PERSON,11/12/2020
422,OANN,PERSON,11/12/2020
423,MATrumpster,PERSON,11/12/2020
423,Dominion,FAC,11/12/2020
423,Trump,PERSON,11/12/2020
423,Biden,PERSON,11/12/2020
424,carolmswain,PERSON,11/12/2020
424,Dominion Voting Systems,ORG,11/12/2020
424,ActBlue,ORG,11/12/2020
424,Democratic,NORP,11/12/2020
425,Dominion Voting System,ORG,11/12/2020
425,yesterday,DATE,11/12/2020
425,a week ago,DATE,11/12/2020
426,monk,PERSON,11/12/2020
426,Monk,PERSON,11/12/2020
426,one,CARDINAL,11/12/2020
426,Dominion,ORG,11/12/2020
426,NYT,WORK_OF_ART,11/12/2020
427,RepJimBanks,PERSON,11/12/2020
427,RaheemKassam,PERSON,11/12/2020
427,ZERO,CARDINAL,11/12/2020
428,Dominique85,PERSON,11/12/2020
428,Vickie627,PERSON,11/12/2020
428,Emma34770971,PERSON,11/12/2020
428,HurrNot,PERSON,11/12/2020
428,laylow88861429,PERSON,11/12/2020
428,SlimJimJohn1,PERSON,11/12/2020
428,ChrisKelly3422,PERSON,11/12/2020
428,alshadowdancer,PERSON,11/12/2020
428,AndrewJacksonV3,PERSON,11/12/2020
428,JanineVorr,PERSON,11/12/2020
428,mathmomma24,PERSON,11/12/2020
428,AlgrenQ,PERSON,11/12/2020
428,missjulialee,PERSON,11/12/2020
428,ziggystardad,PERSON,11/12/2020
428,Dennisabm,PERSON,11/12/2020
428,wookietim,PERSON,11/12/2020
428,cubancafecito,PERSON,11/12/2020
428,cbessex,PERSON,11/12/2020
428,Thumper18560818,PERSON,11/12/2020
428,Flattielover,PERSON,11/12/2020
428,nan5678,PERSON,11/12/2020
428,EMMYreincarnate,PERSON,11/12/2020
428,CupofJoeintheD2,PERSON,11/12/2020
428,epicethanol86,PERSON,11/12/2020
428,LifeNyc2,PERSON,11/12/2020
428,PhilDiagnosis,PERSON,11/12/2020
428,crookedpinkie1,PERSON,11/12/2020
429,SeanAnon82,PERSON,11/12/2020
430,CPriceDenver,PERSON,11/12/2020
430,RussellOkung,PERSON,11/12/2020
431,FatBrando,PERSON,11/12/2020
431,ScottAdamsSays,PERSON,11/12/2020
431,Dominion Voting Systems,ORG,11/12/2020
431,Chris Riggall,PERSON,11/12/2020
432,JoanneCipressi,PERSON,11/12/2020
432,Dominion Voting Systems,ORG,11/12/2020
434,realDonaldTrump,PERSON,11/12/2020
435,omgness4real,PERSON,11/12/2020
435,Maricopa County AZ,GPE,11/12/2020
435,GOP,ORG,11/12/2020
435,Zero,CARDINAL,11/12/2020
436,Dominion Voting Systems,ORG,11/12/2020
436,Election Day,DATE,11/12/2020
437,dadbod,PERSON,11/12/2020
437,realDonaldTrump,PERSON,11/12/2020
437,ChanelRion,PERSON,11/12/2020
437,OANN,PERSON,11/12/2020
438,JackNationalist,PERSON,11/12/2020
438,sunlorrie,PERSON,11/12/2020
438,Dominion Voting Systems Corporation,ORG,11/12/2020
438,the United States,GPE,11/12/2020
438,Canada.Ã,GPE,11/12/2020
439,Georgia,GPE,11/12/2020
439,Dominion Voting Systems,ORG,11/12/2020
439,September 2020,DATE,11/12/2020
439,GeorgiaÃ,GPE,11/12/2020
439,Dominion BMD,ORG,11/12/2020
440,JamieRJN,PERSON,11/12/2020
440,jaketapper,PERSON,11/12/2020
440,Texas,GPE,11/12/2020
440,Dominion,ORG,11/12/2020
441,realDonaldTrump,PERSON,11/12/2020
441,ChanelRion,PERSON,11/12/2020
441,OANN,PERSON,11/12/2020
442,TopCat4647,PERSON,11/12/2020
442,DOMINION,ORG,11/12/2020
443,Dominion,ORG,11/12/2020
443,Biden,PERSON,11/12/2020
444,RUMINT79,PERSON,11/12/2020
444,realDonaldTrump,PERSON,11/12/2020
444,ChanelRion,PERSON,11/12/2020
444,OANN,PERSON,11/12/2020
444,Dominion,ORG,11/12/2020
444,Mitch McConnell,PERSON,11/12/2020
444,Dominion,ORG,11/12/2020
444,MoscowMitch,EVENT,11/12/2020
444,DonnieÃ,PERSON,11/12/2020
444,Dems,NORP,11/12/2020
445,Dominion,ORG,11/12/2020
446,mspragmatist,PERSON,11/12/2020
446,brianstelter,PERSON,11/12/2020
446,aidnmclaughlin,PERSON,11/12/2020
446,Dominion,FAC,11/12/2020
446,Trump,PERSON,11/12/2020
446,today,DATE,11/12/2020
446,Dominion,FAC,11/12/2020
447,Bazinga,PERSON,11/12/2020
447,Paladin,PERSON,11/12/2020
447,realDonaldTrump,PERSON,11/12/2020
447,ChanelRion,PERSON,11/12/2020
447,OANN,ORG,11/12/2020
447,Golden Shower Goose,PERSON,11/12/2020
447,Trump,PERSON,11/12/2020
447,FoxNews,ORG,11/12/2020
447,Trump,PERSON,11/12/2020
447,ProjectLincoln,PERSON,11/12/2020
448,realDonaldTrump,PERSON,11/12/2020
448,ChanelRion,PERSON,11/12/2020
448,OANN,PERSON,11/12/2020
448,Dominion,PRODUCT,11/12/2020
448,only 2,CARDINAL,11/12/2020
448,5,CARDINAL,11/12/2020
448,Dominion,PRODUCT,11/12/2020
449,Trump,PERSON,11/12/2020
451,BarnettforAZ,PERSON,11/12/2020
451,BreitbartNews,ORG,11/12/2020
451,Ducey,PERSON,11/12/2020
452,profcarroll,PERSON,11/12/2020
453,realDonaldTrump,PERSON,11/12/2020
453,ChanelRion,PERSON,11/12/2020
453,OANN,PERSON,11/12/2020
453,PA,GPE,11/12/2020
453,Dominion,PRODUCT,11/12/2020
454,0,CARDINAL,11/12/2020
454,12,CARDINAL,11/12/2020
455,REDSTILETTO4,PERSON,11/12/2020
455,Pelosi,PERSON,11/12/2020
455,AOC,ORG,11/12/2020
455,Omar,PERSON,11/12/2020
455,years,DATE,11/12/2020
456,Dominion,PRODUCT,11/12/2020
456,only 2,CARDINAL,11/12/2020
456,5,CARDINAL,11/12/2020
456,Michigan,GPE,11/12/2020
456,Georgia,GPE,11/12/2020
456,The New York Times,ORG,11/12/2020
457,PatriotPrayerUS,PERSON,11/12/2020
458,bedoya,PERSON,11/12/2020
458,Uno,CARDINAL,11/12/2020
459,Dominion,FAC,11/12/2020
459,Californians,NORP,11/12/2020
459,PelosiÃ,PERSON,11/12/2020
460,Election 2020,EVENT,11/12/2020
461,Dems,NORP,11/12/2020
461,Georgia,GPE,11/12/2020
461,GOP,ORG,11/12/2020
461,DominionÃ,GPE,11/12/2020
462,HKrassenstein,PERSON,11/12/2020
462,realDonaldTrump,PERSON,11/12/2020
462,ChanelRion,PERSON,11/12/2020
462,OANN,PERSON,11/12/2020
463,Trump,PERSON,11/12/2020
463,millions,CARDINAL,11/12/2020
464,CarrollQuigley1,PERSON,11/12/2020
465,DonaldJTrumpJr,PERSON,11/12/2020
465,EricTrump,PERSON,11/12/2020
465,kayleighmcenany,PERSON,11/12/2020
465,David_Bossie,PERSON,11/12/2020
465,JasonMillerinDC,PERSON,11/12/2020
465,RudyGiuliani,PERSON,11/12/2020
466,the #Dominion Voting Machines,PRODUCT,11/12/2020
466,The Clinton Foundation,ORG,11/12/2020
467,2020Partnership,ORG,11/12/2020
467,Dominion Voting Systems,ORG,11/12/2020
467,1,CARDINAL,11/12/2020
467,5,CARDINAL,11/12/2020
468,realDonaldTrump,PERSON,11/12/2020
468,SenatorWicker,PERSON,11/12/2020
468,MarshaBlackburn,PERSON,11/12/2020
468,senatemajldr,PERSON,11/12/2020
469,AdamJSmithe,PERSON,11/12/2020
469,JoeBiden,PERSON,11/12/2020
470,realDonaldTrump,PERSON,11/12/2020
471,realDonaldTrump,PERSON,11/12/2020
471,ChanelRion,PERSON,11/12/2020
472,michael,PERSON,11/12/2020
472,Dominion,ORG,11/12/2020
473,American,NORP,11/12/2020
473,One,CARDINAL,11/12/2020
474,ksorbs,PERSON,11/12/2020
474,realDonaldTrump,PERSON,11/12/2020
475,realDonaldTrump,PERSON,11/12/2020
475,ChanelRion,PERSON,11/12/2020
475,OANN,ORG,11/12/2020
476,rivasp,PERSON,11/12/2020
476,loria,PERSON,11/12/2020
477,DamonRiddle3,PERSON,11/12/2020
477,Rome,GPE,11/12/2020
477,1Naasty,PERSON,11/12/2020
477,SnarkishDanno,PERSON,11/12/2020
477,RealEyes1776,PERSON,11/12/2020
477,BroStreetJoy,PERSON,11/12/2020
479,VoteMarsha,PERSON,11/12/2020
479,realDonaldTrump,PERSON,11/12/2020
479,GOP,ORG,11/12/2020
479,Perduesenate,PERSON,11/12/2020
479,KLoeffler,PERSON,11/12/2020
482,SamanthaLaDuc,PERSON,11/12/2020
482,Dominion,GPE,11/12/2020
485,realDonaldTrump,PERSON,11/12/2020
485,ChanelRion,PERSON,11/12/2020
485,OANN,PERSON,11/12/2020
485,Trump,PERSON,11/12/2020
485,Oann,PERSON,11/12/2020
486,TexansRevolt,PERSON,11/12/2020
486,realDonaldTrump,PERSON,11/12/2020
486,ChanelRion,PERSON,11/12/2020
486,OANN,ORG,11/12/2020
488,princessBabs3,PERSON,11/12/2020
488,ragingina,PERSON,11/12/2020
488,Vic,PERSON,11/12/2020
488,Stone1,PERSON,11/12/2020
488,Mitch,PERSON,11/12/2020
488,Dominion,PERSON,11/12/2020
489,HKrassenstein,PERSON,11/12/2020
489,realDonaldTrump,PERSON,11/12/2020
489,ChanelRion,PERSON,11/12/2020
489,OANN,ORG,11/12/2020
489,Dominion Voting Systems,ORG,11/12/2020
489,Dominionists,NORP,11/12/2020
489,de Donald,PERSON,11/12/2020
491,KarenHinton,PERSON,11/12/2020
492,MattGertz,PERSON,11/12/2020
492,OAN,ORG,11/12/2020
493,madisongesiotto,PERSON,11/12/2020
493,donnie,PERSON,11/12/2020
493,Dominion,ORG,11/12/2020
494,jeremynewberger,PERSON,11/12/2020
494,realDonaldTrump,PERSON,11/12/2020
494,ChanelRion,PERSON,11/12/2020
494,OANN,ORG,11/12/2020
494,Dominion,ORG,11/12/2020
494,Systems,ORG,11/12/2020
494,Obama,PERSON,11/12/2020
494,Bubbles,PERSON,11/12/2020
495,realDonaldTrump,PERSON,11/12/2020
495,ChanelRion,PERSON,11/12/2020
495,OANN,PERSON,11/12/2020
495,Mitch Mcconnell,PERSON,11/12/2020
495,two,CARDINAL,11/12/2020
497,Twitter,ORG,11/12/2020
499,TrumpTantrum,PERSON,11/12/2020
499,TrumpIsNotWell,PERSON,11/12/2020
499,TrumpIsDelusional,PERSON,11/12/2020
499,GOP,ORG,11/12/2020
499,WH,ORG,11/12/2020
501,JDRucker,PERSON,11/12/2020
501,realDonaldTrump,PERSON,11/12/2020
501,ChanelRion,PERSON,11/12/2020
501,OANN,PERSON,11/12/2020
502,realDonaldTrump,PERSON,11/12/2020
502,ChanelRion,PERSON,11/12/2020
502,OANN,PERSON,11/12/2020
502,One,CARDINAL,11/12/2020
502,the days,DATE,11/12/2020
502,Dominion Voting Systems,ORG,11/12/2020
502,thousands,CARDINAL,11/12/2020
502,Trump,PERSON,11/12/2020
503,re5iGam,PERSON,11/12/2020
503,2006,DATE,11/12/2020
503,HBO Hacking Democracy,WORK_OF_ART,11/12/2020
503,Diebold,ORG,11/12/2020
503,today,DATE,11/12/2020
503,Dominion,ORG,11/12/2020
504,JDRucker,PERSON,11/12/2020
504,realDonaldTrump,PERSON,11/12/2020
504,MAGA,ORG,11/12/2020
505,EricTrump,PERSON,11/12/2020
505,FBI,ORG,11/12/2020
506,realDonaldTrump,PERSON,11/12/2020
506,ChanelRion,PERSON,11/12/2020
506,OANN,PERSON,11/12/2020
508,AlexVickeryHowe,PERSON,11/12/2020
509,mwam1993,PERSON,11/12/2020
509,bronson69,PERSON,11/12/2020
509,Obama,PERSON,11/12/2020
509,Biden,PERSON,11/12/2020
509,Dominion.,GPE,11/12/2020
509,Obama,PERSON,11/12/2020
509,59,CARDINAL,11/12/2020
509,Philadelphia,GPE,11/12/2020
509,Mitt Romney,PERSON,11/12/2020
509,zero,CARDINAL,11/12/2020
510,ShannonForTrump,PERSON,11/12/2020
510,LLinWood,ORG,11/12/2020
510,Lin,PERSON,11/12/2020
510,Dominion,GPE,11/12/2020
511,Dominion Voting Systems,ORG,11/12/2020
512,InGodIDoTrust,PERSON,11/12/2020
512,million,CARDINAL,11/12/2020
514,tradefutur,PERSON,11/12/2020
515,2020,DATE,11/12/2020
515,US Elections,EVENT,11/12/2020
515,USAElections2020,EVENT,11/12/2020
516,realDonaldTrump,PERSON,11/12/2020
516,Nicole Nollette,PERSON,11/12/2020
517,JackHadders,PERSON,11/12/2020
517,Maricopa County,GPE,11/12/2020
517,GOP,ORG,11/12/2020
517,the Certificate of Accuracy,WORK_OF_ART,11/12/2020
517,Dominion Voting,PRODUCT,11/12/2020
518,EmeraldRobinson,PERSON,11/12/2020
518,Dominion Voting Systems,ORG,11/12/2020
519,FettermanLt,PERSON,11/12/2020
519,Dominion Software,PRODUCT,11/12/2020
519,28,CARDINAL,11/12/2020
519,Dominion,PRODUCT,11/12/2020
519,Pennsylvania,GPE,11/12/2020
519,Nevada,GPE,11/12/2020
519,Arizona,GPE,11/12/2020
519,Michigan,GPE,11/12/2020
519,Wisconsin,GPE,11/12/2020
519,Georgia,GPE,11/12/2020
520,the night before Election Day,TIME,11/12/2020
520,100%,PERCENT,11/12/2020
520,Sharpie,PRODUCT,11/12/2020
521,DumondVince,PERSON,11/12/2020
521,Mitch,PERSON,11/12/2020
521,2,CARDINAL,11/12/2020
521,US,GPE,11/12/2020
521,Election Systems & Software,ORG,11/12/2020
521,Dominion Voting Systems,ORG,11/12/2020
521,MITCH,PERSON,11/12/2020
521,80%,PERCENT,11/12/2020
521,Washington D.C,GPE,11/12/2020
521,DC,GPE,11/12/2020
522,AdamCrigler,PERSON,11/12/2020
522,Clinton,PERSON,11/12/2020
522,Nancy Pelosi,PERSON,11/12/2020
522,Dianne Feinstein,PERSON,11/12/2020
522,Obama,PERSON,11/12/2020
523,Dominion,ORG,11/12/2020
523,One,CARDINAL,11/12/2020
523,38x,CARDINAL,11/12/2020
524,BIDEN,ORG,11/12/2020
525,gatewaypundit,PERSON,11/12/2020
525,Dominion,FAC,11/12/2020
525,last week,DATE,11/12/2020
527,Alpharad,PERSON,11/12/2020
528,Trump,PERSON,11/12/2020
528,Dominion,PERSON,11/12/2020
531,Jim Watkins,PERSON,11/12/2020
531,YURAKUN,PERSON,11/12/2020
532,NormLevy,PERSON,11/12/2020
532,cain,PERSON,11/12/2020
532,nate,PERSON,11/12/2020
532,SidneyPowell1,PERSON,11/12/2020
532,Dominion Voting Systems,ORG,11/12/2020
532,more than a third,CARDINAL,11/12/2020
532,Washington,GPE,11/12/2020
532,first,ORDINAL,11/12/2020
532,Nancy Pelosi,PERSON,11/12/2020
533,chuckwoolery,PERSON,11/12/2020
534,Elle4Trump,PERSON,11/12/2020
534,RedWingGrips,PERSON,11/12/2020
534,GA,ORG,11/12/2020
534,2019,DATE,11/12/2020
534,Dominion Voting Systems,ORG,11/12/2020
534,George Soros,PERSON,11/12/2020
534,SidneyPowell1,PERSON,11/12/2020
534,LLinWood,ORG,11/12/2020
535,BarnettforAZ,PERSON,11/12/2020
535,BreitbartNews,ORG,11/12/2020
535,AZ,GPE,11/12/2020
536,CPC,ORG,11/12/2020
536,Dominion Voting Software,PRODUCT,11/12/2020
537,RepHagedorn,PERSON,11/12/2020
537,HouseGOP,ORG,11/12/2020
537,SpeakerPelosi,PERSON,11/12/2020
537,one,CARDINAL,11/12/2020
537,SpeakerPelosi,PERSON,11/12/2020
537,Second,ORDINAL,11/12/2020
537,SenFeinstein,PERSON,11/12/2020
537,Progressives,NORP,11/12/2020
537,Dominion Voting Systems,ORG,11/12/2020
538,RudyGiuliani,PERSON,11/12/2020
538,DonaldJTrumpJr,PERSON,11/12/2020
538,realDonaldTrump,PERSON,11/12/2020
539,Hobbs,PERSON,11/12/2020
539,Trump,PERSON,11/12/2020
539,a Neo Nazi,NORP,11/12/2020
539,Arizona,GPE,11/12/2020
539,dougducey,PERSON,11/12/2020
539,Dominion,LAW,11/12/2020
539,Texas,GPE,11/12/2020
539,AZ,GPE,11/12/2020
540,CodeMonkeyZ,PERSON,11/12/2020
540,ShadedToPull,PERSON,11/12/2020
540,RudyGiuliani,PERSON,11/12/2020
541,O Departamento de Estado da,ORG,11/12/2020
541,PensilvÃƒÂ¢nia,GPE,11/12/2020
541,Dominion Voting Software,ORG,11/12/2020
542,LivePDDave1,PERSON,11/12/2020
542,Florida,GPE,11/12/2020
542,July,DATE,11/12/2020
542,3-day,DATE,11/12/2020
542,Dominion Voting Systems,ORG,11/12/2020
543,Christmas,DATE,11/12/2020
544,SteveBovo,PERSON,11/12/2020
544,Dominion,PRODUCT,11/12/2020
545,Wed. 11 Nov.,DATE,11/12/2020
545,the Voting Software Company Dominion,ORG,11/12/2020
545,38 million,CARDINAL,11/12/2020
545,Biden,PERSON,11/12/2020
545,Dominion,ORG,11/12/2020
545,Soros,PERSON,11/12/2020
546,Lin Wood,PERSON,11/12/2020
546,LLinWood,ORG,11/12/2020
546,Dominion,ORG,11/12/2020
546,Communist,NORP,11/12/2020
548,DifalcoWilliam,PERSON,11/12/2020
548,Democrats,NORP,11/12/2020
548,CIA,ORG,11/12/2020
548,China,GPE,11/12/2020
549,SCOTUS,ORG,11/12/2020
549,Constitution,LAW,11/12/2020
549,PA,GPE,11/12/2020
549,MI,GPE,11/12/2020
549,WI,GPE,11/12/2020
549,AZ,GPE,11/12/2020
549,NV,GPE,11/12/2020
549,Dominion Voting,PRODUCT,11/12/2020
549,Deadocrat,NORP,11/12/2020
549,Dem,NORP,11/12/2020
549,Banana Republic,GPE,11/12/2020
550,GeraldoRivera,PERSON,11/12/2020
550,realDonaldTrump,PERSON,11/12/2020
550,Dominion,GPE,11/12/2020
551,BarnettforAZ,PERSON,11/12/2020
551,azsecretaryhobbs,PERSON,11/12/2020
551,Dominion,GPE,11/12/2020
551,dougducey,PERSON,11/12/2020
551,realDonaldTrump,PERSON,11/12/2020
552,SteveBing7,PERSON,11/12/2020
552,Joe,PERSON,11/12/2020
552,Dominion,ORG,11/12/2020
552,"100,000's",CARDINAL,11/12/2020
552,Biden,PERSON,11/12/2020
552,"100,000's",CARDINAL,11/12/2020
552,8:00 pm,TIME,11/12/2020
552,election night,TIME,11/12/2020
552,Trump,PERSON,11/12/2020
553,CarlaChamorros,PERSON,11/12/2020
553,Mark Malloch Brown,PERSON,11/12/2020
553,George Soros,PERSON,11/12/2020
553,PELOSI,PERSON,11/12/2020
553,CLINTON,PERSON,11/12/2020
553,Sheindie,PERSON,11/12/2020
554,Giuliani,PERSON,11/12/2020
555,AndrewSeidman,PERSON,11/12/2020
555,Nancy Pelosi,PERSON,11/12/2020
555,Gloria Finestein,PERSON,11/12/2020
555,Dominion SoftwareÃ,ORG,11/12/2020
555,Donald Trump,PERSON,11/12/2020
555,Joe Biden,PERSON,11/12/2020
556,GeoRexhe,PERSON,11/12/2020
556,8Notables,PERSON,11/12/2020
556,Highwayman75djm,PERSON,11/12/2020
557,NYT,ORG,11/12/2020
557,early,DATE,11/12/2020
557,June,DATE,11/12/2020
557,Dominion,LOC,11/12/2020
558,SCUBANERDMiami,PERSON,11/12/2020
558,RudyGiuliani,PERSON,11/12/2020
558,VENEZUELA,GPE,11/12/2020
558,DOMINION,ORG,11/12/2020
558,Smartmatic,ORG,11/12/2020
558,Venezuelan,NORP,11/12/2020
558,Dominion,ORG,11/12/2020
558,Dominion,ORG,11/12/2020
558,One,CARDINAL,11/12/2020
558,Smartmatic,ORG,11/12/2020
559,KanekoaTheGreat,PERSON,11/12/2020
559,CodeMonkeyZ,PERSON,11/12/2020
559,Dominion Voting Systems,ORG,11/12/2020
560,Frankz2137,PERSON,11/12/2020
560,GKeile,PERSON,11/12/2020
560,Dominion,PERSON,11/12/2020
560,Maricopa County,GPE,11/12/2020
560,Maricopa County,GPE,11/12/2020
560,Clark County,GPE,11/12/2020
560,Nevada,GPE,11/12/2020
562,Dominion,ORG,11/12/2020
562,Staple Street Capital,ORG,11/12/2020
562,2018,DATE,11/12/2020
562,Carlyle Group Alumn,ORG,11/12/2020
563,EmeraldRobinson,PERSON,11/12/2020
563,Trump,PERSON,11/12/2020
563,Dominion Voting Systems,ORG,11/12/2020
564,RudyGiuliani,PERSON,11/12/2020
565,madisongesiotto,PERSON,11/12/2020
567,Dominion Voting Systems,ORG,11/12/2020
567,Serbia,GPE,11/12/2020
567,Bojan DjordjevicÃ,PERSON,11/12/2020
567,One,CARDINAL,11/12/2020
567,Dominion Voting Systems,ORG,11/12/2020
567,Congress,ORG,11/12/2020
567,"Democrats,Nancy Pelosi.Ã",NORP,11/12/2020
568,Dominion,PRODUCT,11/12/2020
568,Voting System - Bedienungsanleitung,LAW,11/12/2020
571,2010,DATE,11/12/2020
571,Dominion Voting,ORG,11/12/2020
571,Premier Election Solutions,ORG,11/12/2020
571,Election Systems Software,ORG,11/12/2020
571,Diabold,ORG,11/12/2020
571,the State Department,ORG,11/12/2020
571,Anti-Trust,ORG,11/12/2020
571,Dominion,ORG,11/12/2020
571,Sequoia Voting Systems,ORG,11/12/2020
571,that same year,DATE,11/12/2020
572,TheMikelCrump,PERSON,11/12/2020
572,2016,DATE,11/12/2020
572,Princeton,ORG,11/12/2020
572,a Dominion Voting Machine,PRODUCT,11/12/2020
573,ErinSchatzi17,PERSON,11/12/2020
573,DOMINION,PRODUCT,11/12/2020
574,Arizona,GPE,11/12/2020
574,Georgia,GPE,11/12/2020
574,Wisconsin,GPE,11/12/2020
574,Michigan,GPE,11/12/2020
574,146 137,CARDINAL,11/12/2020
575,RedWingGrips,PERSON,11/12/2020
575,the Dominion Voting System,ORG,11/12/2020
576,BarbaraJFoley1,PERSON,11/12/2020
577,Densy97,PERSON,11/12/2020
577,kjcolvin611,PERSON,11/12/2020
577,ScottPresler,PERSON,11/12/2020
577,Dominion Voting Software,ORG,11/12/2020
577,Biden,PERSON,11/12/2020
578,HD283271,PERSON,11/12/2020
578,Dominion,ORG,11/12/2020
578,Systems,ORG,11/12/2020
579,CodeMonkeyZ,PERSON,11/12/2020
579,300,CARDINAL,11/12/2020
579,Dominion Voting Democracy Suite,PRODUCT,11/12/2020
580,2016,DATE,11/12/2020
580,Patrick Thibodeau,PERSON,11/12/2020
580,Computerworld,ORG,11/12/2020
580,"OCT 5, 2016",DATE,11/12/2020
580,Dominion Voting Systems .,ORG,11/12/2020
580,One,CARDINAL,11/12/2020
580,Serbia,GPE,11/12/2020
581,EmeraldRobinson,PERSON,11/12/2020
581,Dominion,PRODUCT,11/12/2020
581,Arizona,GPE,11/12/2020
581,GOP,ORG,11/12/2020
582,madisongesiotto,PERSON,11/12/2020
582,Dominion Voting Systems,ORG,11/12/2020
582,2020,DATE,11/12/2020
583,Democrats,NORP,11/12/2020
583,Denver,ORG,11/12/2020
583,season,DATE,11/12/2020
583,10 years,DATE,11/12/2020
583,the previous year,DATE,11/12/2020
583,26,CARDINAL,11/12/2020
583,Carmelo,PERSON,11/12/2020
583,Carmelo,PERSON,11/12/2020
583,Dominion,ORG,11/12/2020
584,realDonaldTrump,PERSON,11/12/2020
584,GOP,ORG,11/12/2020
586,RonColeman,PERSON,11/12/2020
587,divulgacionfull,PERSON,11/12/2020
587,System,ORG,11/12/2020
587,CodeMonkeyZ,PERSON,11/12/2020
589,cindywei2017,PERSON,11/12/2020
591,MillerStream,PERSON,11/12/2020
591,NYT,ORG,11/12/2020
591,Dominion Voting Systems,ORG,11/12/2020
591,NYT,ORG,11/12/2020
592,Meg4USA,PERSON,11/12/2020
592,KeksQuatch,PERSON,11/12/2020
592,Leeyah,PERSON,11/12/2020
592,michaelmeans49,PERSON,11/12/2020
592,GSJays,PERSON,11/12/2020
592,CorinnaElite,PERSON,11/12/2020
592,Bradlcp380,PERSON,11/12/2020
592,RPowell2011,PERSON,11/12/2020
592,Douglash55,PERSON,11/12/2020
592,WitherRocks,PERSON,11/12/2020
592,Biden,PERSON,11/12/2020
592,71+million,CARDINAL,11/12/2020
592,Americans,NORP,11/12/2020
594,SidneyPowell1,PERSON,11/12/2020
596,TrumpFrance,PERSON,11/12/2020
596,DonaldTrump,PERSON,11/12/2020
597,ATTN,ORG,11/12/2020
597,PA,GPE,11/12/2020
597,Kathy Bookvar,PERSON,11/12/2020
597,SOS,ORG,11/12/2020
